date,store,item,month,sales
5/3/2016,store_9,Comforting Avocado Skin Care Oil,3,51
3/2/2017,store_9,Comforting Avocado Skin Care Oil,2,47
1/3/2017,store_9,Comforting Avocado Skin Care Oil,3,54
3/8/2017,store_9,Comforting Avocado Skin Care Oil,8,64
3/1/2017,store_9,cadbury chocolate,1,31
3/4/2017,store_9,cadbury chocolate,4,34
3/3/2017,store_9,cadbury chocolate,3,57
10/12/2015,store_9,cadbury chocolate,12,29
3/12/2017,store_9,cadbury chocolate,12,44
11/6/2015,store_9,cadbury chocolate,6,48
11/8/2015,store_9,cadbury chocolate,8,52
2/6/2017,store_9,cadbury chocolate,6,66
11/11/2015,store_9,cadbury chocolate,11,38
6/7/2016,store_9,cadbury chocolate,7,50
2/2/2017,store_9,cadbury chocolate,2,34
5/7/2016,store_9,cadbury chocolate,7,49
2/9/2017,store_9,cadbury chocolate,9,65
3/5/2017,store_9,cadbury chocolate,5,52
2/7/2017,store_9,cadbury chocolate,7,72
1/10/2017,store_9,cadbury chocolate,10,46
3/10/2017,store_9,cadbury chocolate,10,43
3/2/2017,store_9,cadbury chocolate,2,35
5/9/2016,store_9,cadbury chocolate,9,42
2/4/2017,store_9,cadbury chocolate,4,48
3/9/2017,store_9,cadbury chocolate,9,61
1/4/2017,store_9,cadbury chocolate,4,61
1/3/2017,store_9,cadbury chocolate,3,37
1/5/2017,store_9,cadbury chocolate,5,38
1/1/2017,store_9,cadbury chocolate,1,41
2/8/2017,store_9,cadbury chocolate,8,58
5/11/2016,store_9,cadbury chocolate,11,67
6/11/2016,store_9,umbrella,11,113
11/7/2015,store_9,umbrella,7,144
3/9/2017,store_9,umbrella,9,114
1/1/2017,store_9,umbrella,1,83
11/1/2015,store_9,umbrella,1,66
11/4/2015,store_9,umbrella,4,85
1/7/2017,store_9,umbrella,7,126
5/1/2016,store_9,umbrella,1,53
3/8/2017,store_9,umbrella,8,114
11/11/2015,store_9,umbrella,11,88
3/7/2017,store_9,umbrella,7,105
2/8/2017,store_9,umbrella,8,106
2/2/2017,store_9,umbrella,2,73
11/12/2015,store_9,umbrella,12,68
3/1/2017,store_9,umbrella,1,65
3/4/2017,store_9,umbrella,4,80
1/2/2017,store_9,umbrella,2,75
10/9/2015,store_9,umbrella,9,88
6/4/2016,store_9,umbrella,4,83
6/12/2016,store_9,umbrella,12,78
11/6/2015,store_9,umbrella,6,99
6/6/2016,store_9,umbrella,6,84
5/11/2016,store_9,umbrella,11,94
2/5/2017,store_9,umbrella,5,93
6/11/2016,store_9,napkins,11,35
5/3/2016,store_9,napkins,3,34
2/3/2017,store_9,napkins,3,41
5/2/2016,store_9,napkins,2,33
6/6/2016,store_9,napkins,6,34
10/9/2015,store_9,napkins,9,31
11/11/2015,store_9,napkins,11,26
5/10/2016,store_9,napkins,10,28
11/3/2015,store_9,napkins,3,22
1/4/2017,store_9,napkins,4,52
2/9/2017,store_9,napkins,9,42
10/8/2015,store_9,napkins,8,36
3/12/2017,store_9,napkins,12,30
10/11/2015,store_9,napkins,11,40
10/3/2015,store_9,napkins,3,25
2/6/2017,store_9,napkins,6,37
11/10/2015,store_9,napkins,10,26
1/9/2017,store_9,napkins,9,53
3/9/2017,store_9,napkins,9,43
11/4/2015,store_9,napkins,4,36
3/2/2017,store_9,napkins,2,26
6/5/2016,store_9,napkins,5,41
1/1/2017,store_9,diapers,1,70
3/7/2017,store_9,diapers,7,80
1/9/2017,store_9,diapers,9,88
1/2/2017,store_9,diapers,2,51
6/2/2016,store_9,diapers,2,53
11/6/2015,store_9,diapers,6,79
1/4/2017,store_9,diapers,4,91
10/2/2015,store_9,diapers,2,52
6/11/2016,store_9,diapers,11,102
6/3/2016,store_9,diapers,3,96
11/4/2015,store_9,diapers,4,94
11/12/2015,store_9,diapers,12,66
1/8/2017,store_9,diapers,8,82
10/9/2015,store_9,diapers,9,71
2/8/2017,store_9,diapers,8,77
3/11/2017,store_9,diapers,11,78
5/7/2016,store_9,diapers,7,92
2/10/2017,store_9,diapers,10,66
2/2/2017,store_9,diapers,2,60
3/9/2017,store_9,diapers,9,101
10/12/2015,store_9,diapers,12,55
10/7/2015,store_9,diapers,7,94
11/5/2015,store_9,diapers,5,58
2/1/2017,store_9,diapers,1,46
5/1/2016,store_9,diapers,1,57
6/7/2016,store_9,curtains,7,107
1/3/2017,store_9,curtains,3,76
5/8/2016,store_9,curtains,8,126
3/7/2017,store_9,curtains,7,110
10/11/2015,store_9,curtains,11,93
3/9/2017,store_9,curtains,9,122
10/3/2015,store_9,curtains,3,72
2/1/2017,store_9,curtains,1,50
11/1/2015,store_9,curtains,1,72
10/9/2015,store_9,curtains,9,89
6/2/2016,store_9,curtains,2,69
5/9/2016,store_9,curtains,9,79
6/3/2016,store_9,curtains,3,96
3/5/2017,store_9,curtains,5,93
2/11/2017,store_9,curtains,11,108
6/5/2016,store_9,curtains,5,115
5/11/2016,store_9,curtains,11,120
3/4/2017,store_9,toothpaste,4,43
6/1/2016,store_9,toothpaste,1,20
2/1/2017,store_9,toothpaste,1,43
5/11/2016,store_9,toothpaste,11,78
3/11/2017,store_9,toothpaste,11,66
1/8/2017,store_9,toothpaste,8,57
6/9/2016,store_9,toothpaste,9,59
10/8/2015,store_9,toothpaste,8,39
10/9/2015,store_9,toothpaste,9,49
11/10/2015,store_9,toothpaste,10,60
2/5/2017,store_9,toothpaste,5,67
5/12/2016,store_9,toothpaste,12,39
5/3/2016,store_9,toothpaste,3,58
3/2/2017,store_9,toothpaste,2,49
10/2/2015,store_9,toothpaste,2,42
5/6/2016,store_9,toothpaste,6,79
1/5/2017,store_9,toothpaste,5,43
1/7/2017,store_9,toothpaste,7,91
11/3/2015,store_9,toothpaste,3,40
2/1/2017,store_9,face wash,1,4
5/10/2016,store_9,face wash,10,35
5/5/2016,store_9,face wash,5,28
2/6/2017,store_9,face wash,6,33
3/7/2017,store_9,face wash,7,25
1/8/2017,store_9,face wash,8,25
6/4/2016,store_9,face wash,4,22
6/5/2016,store_9,face wash,5,23
11/11/2015,store_9,face wash,11,24
1/9/2017,store_9,face wash,9,32
10/11/2015,store_9,face wash,11,27
5/7/2016,store_9,face wash,7,15
1/2/2017,store_9,face wash,2,18
6/3/2016,store_9,face wash,3,26
5/2/2016,store_9,face wash,2,26
10/12/2015,store_9,face wash,12,17
10/4/2015,store_9,face wash,4,25
5/8/2016,store_9,face wash,8,29
3/4/2017,store_9,face wash,4,22
1/6/2017,store_9,face wash,6,34
11/5/2015,store_9,face wash,5,20
5/11/2016,store_9,face wash,11,26
3/2/2017,store_9,face wash,2,26
2/7/2017,store_9,face wash,7,38
11/10/2015,store_9,face wash,10,23
2/10/2017,store_9,face wash,10,22
3/8/2017,store_9,face wash,8,24
10/12/2015,store_9,Brown Rice & Lentils,12,63
1/2/2017,store_9,Brown Rice & Lentils,2,78
2/5/2017,store_9,Brown Rice & Lentils,5,115
6/12/2016,store_9,Brown Rice & Lentils,12,63
3/3/2017,store_9,Brown Rice & Lentils,3,104
5/7/2016,store_9,Brown Rice & Lentils,7,97
5/3/2016,store_9,Brown Rice & Lentils,3,99
3/7/2017,store_9,Brown Rice & Lentils,7,96
10/9/2015,store_9,Brown Rice & Lentils,9,96
2/3/2017,store_9,Brown Rice & Lentils,3,98
3/1/2017,store_9,Brown Rice & Lentils,1,69
6/7/2016,store_9,Brown Rice & Lentils,7,123
3/11/2017,store_9,Brown Rice & Lentils,11,131
2/9/2017,store_9,Brown Rice & Lentils,9,120
2/12/2017,store_9,Brown Rice & Lentils,12,77
10/8/2015,store_9,Brown Rice & Lentils,8,80
5/11/2016,store_9,Brown Rice & Lentils,11,136
5/4/2016,store_9,Brown Rice & Lentils,4,89
6/9/2016,store_9,Brown Rice & Lentils,9,112
11/4/2015,store_9,Brown Rice & Lentils,4,110
10/3/2015,store_9,Brown Rice & Lentils,3,75
2/8/2017,store_9,school bags,8,105
2/3/2017,store_9,school bags,3,87
1/1/2017,store_9,school bags,1,70
2/7/2017,store_9,school bags,7,133
6/9/2016,store_9,school bags,9,71
5/7/2016,store_9,school bags,7,92
11/8/2015,store_9,school bags,8,62
1/11/2017,store_9,school bags,11,85
3/9/2017,store_9,school bags,9,112
5/10/2016,store_9,school bags,10,62
10/7/2015,store_9,school bags,7,118
6/7/2016,store_9,school bags,7,92
6/2/2016,store_9,school bags,2,62
1/8/2017,store_9,school bags,8,93
6/1/2016,store_9,school bags,1,59
11/7/2015,store_9,school bags,7,100
10/2/2015,store_9,school bags,2,38
10/8/2015,store_9,school bags,8,67
6/4/2016,store_9,school bags,4,78
3/4/2017,store_9,school bags,4,61
2/4/2017,store_9,bedsheets,4,67
2/10/2017,store_9,bedsheets,10,45
6/8/2016,store_9,bedsheets,8,61
3/4/2017,store_9,bedsheets,4,34
1/6/2017,store_9,bedsheets,6,64
10/10/2015,store_9,bedsheets,10,45
6/3/2016,store_9,bedsheets,3,54
11/3/2015,store_9,bedsheets,3,28
11/2/2015,store_9,bedsheets,2,26
11/1/2015,store_9,bedsheets,1,27
5/11/2016,store_9,bedsheets,11,53
6/7/2016,store_9,bedsheets,7,60
6/10/2016,store_9,bedsheets,10,51
10/12/2015,store_9,bedsheets,12,33
1/3/2017,store_9,bedsheets,3,36
10/5/2015,store_9,bedsheets,5,56
11/11/2015,store_9,bedsheets,11,38
5/6/2016,store_9,bedsheets,6,68
6/6/2016,store_9,bedsheets,6,48
10/11/2015,store_9,pillow,11,58
3/11/2017,store_9,pillow,11,95
1/10/2017,store_9,pillow,10,88
1/11/2017,store_9,pillow,11,59
5/6/2016,store_9,pillow,6,76
1/1/2017,store_9,pillow,1,58
1/8/2017,store_9,pillow,8,73
10/2/2015,store_9,pillow,2,41
5/1/2016,store_9,pillow,1,43
6/9/2016,store_9,pillow,9,68
11/4/2015,store_9,pillow,4,55
5/8/2016,store_9,pillow,8,78
6/6/2016,store_9,pillow,6,72
1/2/2017,store_9,pillow,2,47
5/9/2016,store_9,pillow,9,40
2/2/2017,store_9,pillow,2,41
2/7/2017,store_9,pillow,7,90
3/5/2017,store_9,pillow,5,79
6/1/2016,store_9,pillow,1,47
1/5/2017,store_9,pillow,5,42
10/7/2015,store_9,pillow,7,84
5/11/2016,store_9,pillow,11,65
5/8/2016,store_9,crockeries,8,47
6/1/2016,store_9,crockeries,1,33
1/7/2017,store_9,crockeries,7,92
2/3/2017,store_9,crockeries,3,62
11/6/2015,store_9,crockeries,6,61
6/11/2016,store_9,crockeries,11,70
11/2/2015,store_9,crockeries,2,25
10/5/2015,store_9,crockeries,5,58
2/7/2017,store_9,crockeries,7,85
5/2/2016,store_9,crockeries,2,40
10/2/2015,store_9,crockeries,2,31
2/8/2017,store_9,crockeries,8,49
10/10/2015,store_9,crockeries,10,47
10/1/2015,store_9,crockeries,1,33
11/1/2015,store_9,crockeries,1,37
3/5/2017,store_9,crockeries,5,67
6/10/2016,store_9,crockeries,10,45
3/9/2017,store_9,crockeries,9,65
5/11/2016,store_9,crockeries,11,63
1/5/2017,store_9,crockeries,5,50
3/10/2017,store_9,crockeries,10,54
11/7/2015,store_9,crockeries,7,62
2/6/2017,store_9,crockeries,6,65
5/7/2016,store_9,crockeries,7,60
11/8/2015,store_9,crockeries,8,55
5/4/2016,store_9,Savory Pot Roast Soup,4,78
6/11/2016,store_9,Savory Pot Roast Soup,11,100
11/7/2015,store_9,Savory Pot Roast Soup,7,97
5/1/2016,store_9,Savory Pot Roast Soup,1,54
2/10/2017,store_9,Savory Pot Roast Soup,10,53
3/2/2017,store_9,Savory Pot Roast Soup,2,62
10/6/2015,store_9,Savory Pot Roast Soup,6,79
3/12/2017,store_9,Savory Pot Roast Soup,12,73
1/2/2017,store_9,Savory Pot Roast Soup,2,53
1/8/2017,store_9,Savory Pot Roast Soup,8,77
11/4/2015,store_9,Savory Pot Roast Soup,4,90
6/8/2016,store_9,Savory Pot Roast Soup,8,112
1/3/2017,store_9,Savory Pot Roast Soup,3,67
2/1/2017,store_9,Savory Pot Roast Soup,1,42
3/6/2017,store_9,Savory Pot Roast Soup,6,128
5/12/2016,store_9,Savory Pot Roast Soup,12,47
2/9/2017,store_9,Savory Pot Roast Soup,9,101
6/6/2016,store_9,Savory Pot Roast Soup,6,72
11/10/2015,store_9,Savory Pot Roast Soup,10,80
3/7/2017,store_9,Savory Pot Roast Soup,7,78
11/1/2015,store_9,Savory Pot Roast Soup,1,68
2/7/2017,store_9,Savory Pot Roast Soup,7,132
10/11/2015,store_9,Savory Pot Roast Soup,11,67
11/8/2015,store_9,Savory Pot Roast Soup,8,97
11/3/2015,store_9,Savory Pot Roast Soup,3,44
3/10/2017,store_9,Savory Pot Roast Soup,10,75
6/2/2016,store_9,Savory Pot Roast Soup,2,67
6/10/2016,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,10,23
2/2/2017,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,2,30
5/3/2016,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,3,33
2/5/2017,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,5,33
1/4/2017,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,4,28
3/6/2017,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,6,42
1/5/2017,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,5,21
5/7/2016,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,7,37
1/2/2017,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,2,19
5/6/2016,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,6,49
3/2/2017,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,2,26
6/9/2016,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,9,39
10/2/2015,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,2,15
6/11/2016,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,11,35
3/12/2017,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,12,32
5/10/2016,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,10,24
11/1/2015,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,1,21
10/4/2015,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,4,31
11/5/2015,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,5,21
11/9/2015,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,9,34
10/3/2015,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,3,22
6/1/2016,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,1,14
11/4/2015,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,4,23
6/12/2016,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,12,18
3/1/2017,store_9,Natural Odor Eliminating Air Freshener Spray Tropical Citrus Blend,1,19
1/3/2017,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,3,60
10/2/2015,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,2,49
10/1/2015,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,1,49
5/11/2016,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,11,92
6/3/2016,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,3,86
10/8/2015,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,8,47
3/6/2017,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,6,96
11/6/2015,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,6,91
10/7/2015,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,7,103
11/12/2015,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,12,60
11/9/2015,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,9,86
2/6/2017,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,6,92
11/11/2015,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,11,88
5/1/2016,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,1,52
10/6/2015,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,6,75
2/9/2017,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,9,85
1/11/2017,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,11,78
2/11/2017,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,11,87
2/5/2017,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,5,79
6/8/2016,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,8,97
2/1/2017,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,1,42
1/9/2017,store_9,Raincoast Crisps Cranberry And Hazelnut Crackers,9,92
10/10/2015,store_9,Organic Pinto Beans,10,82
3/4/2017,store_9,Organic Pinto Beans,4,90
6/1/2016,store_9,Organic Pinto Beans,1,53
10/9/2015,store_9,Organic Pinto Beans,9,94
5/12/2016,store_9,Organic Pinto Beans,12,52
1/4/2017,store_9,Organic Pinto Beans,4,120
1/10/2017,store_9,Organic Pinto Beans,10,101
10/7/2015,store_9,Organic Pinto Beans,7,111
10/11/2015,store_9,Organic Pinto Beans,11,76
11/11/2015,store_9,Organic Pinto Beans,11,99
6/6/2016,store_9,Organic Pinto Beans,6,96
2/10/2017,store_9,Organic Pinto Beans,10,75
6/8/2016,store_9,Organic Pinto Beans,8,112
6/5/2016,store_9,Organic Pinto Beans,5,97
2/7/2017,store_9,Organic Pinto Beans,7,127
11/6/2015,store_9,Organic Pinto Beans,6,112
1/3/2017,store_9,Organic Pinto Beans,3,76
10/12/2015,store_9,Organic Pinto Beans,12,68
5/6/2016,store_9,Organic Pinto Beans,6,113
5/5/2016,store_9,Organic Pinto Beans,5,108
5/11/2016,store_9,Organic Pinto Beans,11,90
5/7/2016,store_9,Organic Pinto Beans,7,83
1/12/2017,store_9,Organic Pinto Beans,12,72
10/2/2015,store_9,Organic Pinto Beans,2,70
10/3/2015,store_9,Organic Pinto Beans,3,89
3/8/2017,store_9,Organic Pinto Beans,8,107
3/11/2017,store_9,Organic Pinto Beans,11,102
3/9/2017,store_9,Organic Pinto Beans,9,136
11/9/2015,store_9,Cinnamon Roll Dough With Icing,9,36
3/4/2017,store_9,Cinnamon Roll Dough With Icing,4,38
2/4/2017,store_9,Cinnamon Roll Dough With Icing,4,42
10/9/2015,store_9,Cinnamon Roll Dough With Icing,9,30
5/1/2016,store_9,Cinnamon Roll Dough With Icing,1,26
1/1/2017,store_9,Cinnamon Roll Dough With Icing,1,35
3/9/2017,store_9,Cinnamon Roll Dough With Icing,9,42
3/1/2017,store_9,Cinnamon Roll Dough With Icing,1,23
11/6/2015,store_9,Cinnamon Roll Dough With Icing,6,29
6/11/2016,store_9,Cinnamon Roll Dough With Icing,11,45
11/2/2015,store_9,Cinnamon Roll Dough With Icing,2,21
10/7/2015,store_9,Cinnamon Roll Dough With Icing,7,44
6/7/2016,store_9,Cinnamon Roll Dough With Icing,7,47
1/6/2017,store_9,Cinnamon Roll Dough With Icing,6,41
2/3/2017,store_9,Cinnamon Roll Dough With Icing,3,28
3/8/2017,store_9,Cinnamon Roll Dough With Icing,8,33
11/1/2015,store_9,Cinnamon Roll Dough With Icing,1,27
2/11/2017,store_9,Cinnamon Roll Dough With Icing,11,35
3/5/2017,store_9,Cinnamon Roll Dough With Icing,5,37
10/10/2015,store_9,Mint Chip Gelato,10,96
10/2/2015,store_9,Mint Chip Gelato,2,61
3/12/2017,store_9,Mint Chip Gelato,12,95
6/3/2016,store_9,Mint Chip Gelato,3,99
2/1/2017,store_9,Mint Chip Gelato,1,53
11/1/2015,store_9,Mint Chip Gelato,1,69
1/9/2017,store_9,Mint Chip Gelato,9,98
6/1/2016,store_9,Mint Chip Gelato,1,63
2/7/2017,store_9,Mint Chip Gelato,7,155
1/10/2017,store_9,Mint Chip Gelato,10,111
10/11/2015,store_9,Mint Chip Gelato,11,85
10/12/2015,store_9,Mint Chip Gelato,12,54
5/5/2016,store_9,Mint Chip Gelato,5,112
3/8/2017,store_9,Mint Chip Gelato,8,114
6/6/2016,store_9,Mint Chip Gelato,6,90
2/8/2017,store_9,Mint Chip Gelato,8,75
6/5/2016,store_9,Mint Chip Gelato,5,113
3/11/2017,store_9,Mint Chip Gelato,11,119
2/2/2017,store_9,Mint Chip Gelato,2,55
6/11/2016,store_9,Mint Chip Gelato,11,100
6/9/2016,store_9,Mint Chip Gelato,9,99
11/12/2015,store_9,Mint Chip Gelato,12,60
5/8/2016,store_9,Mint Chip Gelato,8,113
5/10/2016,store_9,Mint Chip Gelato,10,89
5/3/2016,store_9,Mint Chip Gelato,3,75
11/9/2015,store_9,Mint Chip Gelato,9,96
2/10/2017,store_9,Mint Chip Gelato,10,79
6/2/2016,store_9,Mint Chip Gelato,2,75
10/1/2015,store_9,Mint Chip Gelato,1,67
3/1/2017,store_9,Large Adhesive Pads,1,36
2/6/2017,store_9,Large Adhesive Pads,6,79
1/1/2017,store_9,Large Adhesive Pads,1,44
1/7/2017,store_9,Large Adhesive Pads,7,81
10/4/2015,store_9,Large Adhesive Pads,4,55
6/6/2016,store_9,Large Adhesive Pads,6,44
1/2/2017,store_9,Large Adhesive Pads,2,45
10/11/2015,store_9,Large Adhesive Pads,11,38
5/6/2016,store_9,Large Adhesive Pads,6,76
10/1/2015,store_9,Large Adhesive Pads,1,27
10/5/2015,store_9,Large Adhesive Pads,5,63
1/10/2017,store_9,Large Adhesive Pads,10,73
2/5/2017,store_9,Large Adhesive Pads,5,66
5/8/2016,store_9,Large Adhesive Pads,8,70
5/9/2016,store_9,Large Adhesive Pads,9,41
11/4/2015,store_9,Large Adhesive Pads,4,55
5/7/2016,store_9,Large Adhesive Pads,7,58
6/7/2016,store_9,Large Adhesive Pads,7,50
2/1/2017,store_9,Large Adhesive Pads,1,28
6/10/2016,store_9,Large Adhesive Pads,10,46
10/6/2015,store_9,Large Adhesive Pads,6,47
1/6/2017,store_9,Large Adhesive Pads,6,61
10/2/2015,store_9,Large Adhesive Pads,2,32
2/11/2017,store_9,Large Adhesive Pads,11,52
11/5/2015,store_9,Large Adhesive Pads,5,44
3/8/2017,store_9,Large Adhesive Pads,8,61
6/5/2016,store_9,Large Adhesive Pads,5,61
3/7/2017,store_9,Large Adhesive Pads,7,54
2/12/2017,store_9,Large Adhesive Pads,12,49
3/9/2017,store_9,Premium Almonds,9,36
5/9/2016,store_9,Premium Almonds,9,25
10/4/2015,store_9,Premium Almonds,4,39
6/6/2016,store_9,Premium Almonds,6,48
2/2/2017,store_9,Premium Almonds,2,26
11/9/2015,store_9,Premium Almonds,9,37
1/12/2017,store_9,Premium Almonds,12,36
2/12/2017,store_9,Premium Almonds,12,31
3/8/2017,store_9,Premium Almonds,8,45
10/3/2015,store_9,Premium Almonds,3,28
10/1/2015,store_9,Premium Almonds,1,20
3/3/2017,store_9,Premium Almonds,3,18
3/11/2017,store_9,Premium Almonds,11,43
5/12/2016,store_9,Premium Almonds,12,21
10/5/2015,store_9,Premium Almonds,5,35
6/1/2016,store_9,Premium Almonds,1,16
6/5/2016,store_9,Premium Almonds,5,44
6/7/2016,store_9,Premium Almonds,7,32
1/9/2017,store_9,Premium Almonds,9,36
11/6/2015,store_9,Premium Almonds,6,39
2/1/2017,store_9,Premium Almonds,1,18
1/7/2017,store_9,Premium Almonds,7,50
2/5/2017,store_9,Squared Plastic Cups,5,25
1/5/2017,store_9,Squared Plastic Cups,5,28
5/10/2016,store_9,Squared Plastic Cups,10,19
1/7/2017,store_9,Squared Plastic Cups,7,45
1/3/2017,store_9,Squared Plastic Cups,3,18
2/4/2017,store_9,Squared Plastic Cups,4,48
6/11/2016,store_9,Squared Plastic Cups,11,26
3/7/2017,store_9,Squared Plastic Cups,7,32
5/2/2016,store_9,Squared Plastic Cups,2,20
6/5/2016,store_9,Squared Plastic Cups,5,30
1/12/2017,store_9,Squared Plastic Cups,12,19
6/3/2016,store_9,Squared Plastic Cups,3,26
5/1/2016,store_9,Squared Plastic Cups,1,11
6/4/2016,store_9,Squared Plastic Cups,4,18
3/2/2017,store_9,Squared Plastic Cups,2,24
5/12/2016,store_9,Squared Plastic Cups,12,11
2/1/2017,store_9,Squared Plastic Cups,1,11
2/6/2017,store_9,Squared Plastic Cups,6,26
6/2/2016,store_9,Squared Plastic Cups,2,19
6/10/2016,store_9,Squared Plastic Cups,10,24
2/12/2017,store_9,Squared Plastic Cups,12,25
5/3/2016,store_9,Squared Plastic Cups,3,25
5/5/2016,store_9,Squared Plastic Cups,5,27
1/2/2017,store_9,Squared Plastic Cups,2,20
10/7/2015,store_9,Country Fried Beef Steak & Gravy,7,57
6/12/2016,store_9,Country Fried Beef Steak & Gravy,12,32
5/7/2016,store_9,Country Fried Beef Steak & Gravy,7,47
1/2/2017,store_9,Country Fried Beef Steak & Gravy,2,30
6/1/2016,store_9,Country Fried Beef Steak & Gravy,1,30
3/3/2017,store_9,Country Fried Beef Steak & Gravy,3,38
11/2/2015,store_9,Country Fried Beef Steak & Gravy,2,21
11/3/2015,store_9,Country Fried Beef Steak & Gravy,3,35
3/11/2017,store_9,Country Fried Beef Steak & Gravy,11,46
11/10/2015,store_9,Country Fried Beef Steak & Gravy,10,38
10/5/2015,store_9,Country Fried Beef Steak & Gravy,5,54
3/9/2017,store_9,Country Fried Beef Steak & Gravy,9,47
3/12/2017,store_9,Country Fried Beef Steak & Gravy,12,27
11/9/2015,store_9,Country Fried Beef Steak & Gravy,9,38
3/6/2017,store_9,Country Fried Beef Steak & Gravy,6,49
10/9/2015,store_9,Country Fried Beef Steak & Gravy,9,36
2/11/2017,store_9,Country Fried Beef Steak & Gravy,11,31
2/3/2017,store_9,Country Fried Beef Steak & Gravy,3,31
10/10/2015,store_9,Country Fried Beef Steak & Gravy,10,33
11/11/2015,store_9,Country Fried Beef Steak & Gravy,11,27
11/7/2015,store_9,Country Fried Beef Steak & Gravy,7,56
1/12/2017,store_9,Country Fried Beef Steak & Gravy,12,33
3/1/2017,store_9,Country Fried Beef Steak & Gravy,1,28
6/5/2016,store_9,Country Fried Beef Steak & Gravy,5,39
10/12/2015,store_9,Country Fried Beef Steak & Gravy,12,24
11/8/2015,store_9,Country Fried Beef Steak & Gravy,8,42
1/2/2017,store_9,Serenity French Lavender Bath Salt & Soak,2,42
6/2/2016,store_9,Serenity French Lavender Bath Salt & Soak,2,64
3/6/2017,store_9,Serenity French Lavender Bath Salt & Soak,6,85
2/12/2017,store_9,Serenity French Lavender Bath Salt & Soak,12,52
3/10/2017,store_9,Serenity French Lavender Bath Salt & Soak,10,57
2/9/2017,store_9,Serenity French Lavender Bath Salt & Soak,9,72
5/4/2016,store_9,Serenity French Lavender Bath Salt & Soak,4,61
3/7/2017,store_9,Serenity French Lavender Bath Salt & Soak,7,45
10/12/2015,store_9,Serenity French Lavender Bath Salt & Soak,12,44
3/5/2017,store_9,Serenity French Lavender Bath Salt & Soak,5,78
3/3/2017,store_9,Serenity French Lavender Bath Salt & Soak,3,52
6/8/2016,store_9,Serenity French Lavender Bath Salt & Soak,8,71
3/4/2017,store_9,Serenity French Lavender Bath Salt & Soak,4,46
11/4/2015,store_9,Serenity French Lavender Bath Salt & Soak,4,71
2/11/2017,store_9,Serenity French Lavender Bath Salt & Soak,11,59
2/10/2017,store_9,Serenity French Lavender Bath Salt & Soak,10,37
3/12/2017,store_9,Serenity French Lavender Bath Salt & Soak,12,59
10/5/2015,store_9,Serenity French Lavender Bath Salt & Soak,5,76
3/9/2017,store_9,Serenity French Lavender Bath Salt & Soak,9,77
2/3/2017,store_9,Serenity French Lavender Bath Salt & Soak,3,65
